Category,Product,Price,response
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",27.96,0.0
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",7.88,0.0
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",4.452,0.125
SoftDrinks-LowCalorie,"Coca-Cola Zero Sugar Soda Pop, 16.9 fl oz, 6 Pack Cans",3.108,0.25
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",8.66,0.0
Detergents-HeavyDuty-Liquid,"Purex Liquid Laundry Detergent Plus OXI, Stain Defense Technology, 128 Fluid Ounces, 85 Wash Loads",11.964,0.625
Beer,"Stella Artois Lager, 12 Pack, 11.2 fl oz Glass Bottles, 5% ABV, Domestic Beer",22.022,0.0
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",19.164,0.0
PaperTowels,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",17.744,0.0
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",0.924,0.125
RefrigeratedEntrees,"John Soules Foods Chicken Breast Fajita Strips, Refrigerated, 16 oz, 18 g Protein per 3 oz Serving Size",7.176,0.25
FreshFruit,"Fresh Raspberries, 12 oz Container",8.532,0.0
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",3.1940000000000004,0.125
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",2.772,0.375
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",4.68,0.5
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",7.88,0.0
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",21.184,0.0
Detergents-HeavyDuty-Liquid,"Purex Liquid Laundry Detergent Plus OXI, Stain Defense Technology, 128 Fluid Ounces, 85 Wash Loads",1.994,1.0
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",15.576,0.0
ToiletTissue,"Angel Soft Toilet Paper, 9 Mega Rolls, Soft and Strong Toilet Tissue",8.016,0.125
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",7.544,0.125
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",12.34,0.0
Detergents-HeavyDuty-Liquid,"Purex Liquid Laundry Detergent Plus OXI, Stain Defense Technology, 128 Fluid Ounces, 85 Wash Loads",5.982,0.625
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",9.36,0.0
Beer,"Stella Artois Lager, 12 Pack, 11.2 fl oz Glass Bottles, 5% ABV, Domestic Beer",12.584,0.0
Snacks-PotatoChips,"Lay’s Classic Potato Snack Chips, Party Size, 13 oz Bag",8.704,0.0
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",2.156,0.375
SoftDrinks-LowCalorie,"Coca-Cola Zero Sugar Soda Pop, 16.9 fl oz, 6 Pack Cans",0.0,0.5
DairyProducts,"Land O Lakes Salted Stick Butter, 16 oz, 4 Sticks",7.391999999999999,0.0
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",13.98,0.0
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,7.056,0.0
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",8.874,0.0
Snacks-PotatoChips,"Lay’s Classic Potato Snack Chips, Party Size, 13 oz Bag",5.44,0.0
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,6.272,0.0
RefrigeratedEntrees,"John Soules Foods Chicken Breast Fajita Strips, Refrigerated, 16 oz, 18 g Protein per 3 oz Serving Size",5.98,0.5
DairyProducts,"Land O Lakes Salted Stick Butter, 16 oz, 4 Sticks",9.504,0.0
Snacks-TortillaChips,"Doritos Nacho Cheese Tortilla Snack Chips, Party Size, 14.5 oz Bag",2.3760000000000003,0.25
Yogurt-Refrigerated,"Chobani Non-Fat Greek Yogurt, Vanilla Blended 32 oz, Plastic",3.348,0.25
FreshFruit,"Fresh Raspberries, 12 oz Container",0.0,1.0
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",3.752,0.0
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",0.0,0.875
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",2.68,0.25
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",0.924,0.375
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",13.086,0.0
FrozenItalianEntrees,"Smart Ones Three Cheese Ziti Marinara Frozen Meal, 9 Oz Box",0.904,0.0
PaperTowels,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",13.308,0.0
Snacks-PotatoChips,"Lay’s Classic Potato Snack Chips, Party Size, 13 oz Bag",9.792000000000002,0.0
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",9.97,0.0
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",17.552000000000003,0.0
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",7.404,0.125
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",1.7320000000000002,0.0
IceCream,"Haagen Dazs Coffee Ice Cream, Gluten Free, Kosher, 14.0 oz",8.36,0.125
FreshFruit,"Fresh Raspberries, 12 oz Container",7.584,0.0
Beer,"Stella Artois Lager, 12 Pack, 11.2 fl oz Glass Bottles, 5% ABV, Domestic Beer",31.46,0.0
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",29.17,0.375
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",8.776000000000002,0.125
CatFood-WetType,Purina Fancy Feast Chicken Feast Classic Grain Free Wet Cat Food Pate - 3 oz. Can,1.76,0.375
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,29.99,0.0
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",19.94,0.0
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",3.752,0.25
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",20.98,0.25
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,1.568,0.625
PaperTowels,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",8.872,0.375
Snacks-TortillaChips,"Doritos Nacho Cheese Tortilla Snack Chips, Party Size, 14.5 oz Bag",7.128,0.0
FreshFruit,"Fresh Raspberries, 12 oz Container",3.792,0.0
FrozenItalianEntrees,"Smart Ones Three Cheese Ziti Marinara Frozen Meal, 9 Oz Box",2.26,0.0
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",8.388,0.0
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",7.976000000000001,0.0
SoftDrinks-LowCalorie,"Coca-Cola Zero Sugar Soda Pop, 16.9 fl oz, 6 Pack Cans",9.324,0.125
Detergents-HeavyDuty-Liquid,"Purex Liquid Laundry Detergent Plus OXI, Stain Defense Technology, 128 Fluid Ounces, 85 Wash Loads",9.97,0.375
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",0.0,0.0
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",13.201999999999998,0.0
Beer,"Stella Artois Lager, 12 Pack, 11.2 fl oz Glass Bottles, 5% ABV, Domestic Beer",12.584,0.0
PaperTowels,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",4.436,0.0
RefrigeratedEntrees,"John Soules Foods Chicken Breast Fajita Strips, Refrigerated, 16 oz, 18 g Protein per 3 oz Serving Size",0.0,0.375
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",2.772,0.25
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,11.996,0.0
IceCream,"Haagen Dazs Coffee Ice Cream, Gluten Free, Kosher, 14.0 oz",6.688,0.0
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",5.36,0.125
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,4.704,0.125
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",25.96,0.0
RefrigeratedBacon,"Oscar Mayer Fully Cooked Original Bacon, 2.52 oz Box",3.416,0.0
Snacks-PotatoChips,"Lay’s Classic Potato Snack Chips, Party Size, 13 oz Bag",0.0,0.375
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",4.361999999999999,0.0
Candy-Chocolate,"Hershey’s Milk Chocolate Candy, Bars 1.55 oz, 6 Count",2.5920000000000005,0.125
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",6.901999999999999,0.25
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",5.982,0.0
BottledWater,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 35)",35.928000000000004,0.0
Snacks-TortillaChips,"Doritos Nacho Cheese Tortilla Snack Chips, Party Size, 14.5 oz Bag",1.1880000000000002,0.125
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",2.596,0.0
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",1.7320000000000002,0.0
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",5.516,0.0
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",0.0,0.875
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",4.824000000000001,0.0
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",9.86,0.0
FreshFruit,"Fresh Raspberries, 12 oz Container",2.844,0.125
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",6.388000000000001,0.125
RefrigeratedBacon,"Oscar Mayer Fully Cooked Original Bacon, 2.52 oz Box",5.124,0.0
CatFood-WetType,Purina Fancy Feast Chicken Feast Classic Grain Free Wet Cat Food Pate - 3 oz. Can,0.176,0.375
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",4.288,0.0
Yogurt-Refrigerated,"Chobani Non-Fat Greek Yogurt, Vanilla Blended 32 oz, Plastic",1.116,0.25
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",19.746,0.0
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",10.178,0.0
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",7.794,0.0
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,0.784,0.125
FreshFruit,"Fresh Raspberries, 12 oz Container",9.48,0.0
Snacks-PotatoChips,"Lay’s Classic Potato Snack Chips, Party Size, 13 oz Bag",4.352,0.0
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",1.072,0.0
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",11.184,0.0
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",0.0,0.0
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,5.998,0.0
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",0.6360000000000001,0.0
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",9.36,0.0
FrozenItalianEntrees,"Smart Ones Three Cheese Ziti Marinara Frozen Meal, 9 Oz Box",3.616,0.0
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,17.994,0.0
BottledWater,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 35)",3.992,0.375
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",5.296,0.125
Beer,"Stella Artois Lager, 12 Pack, 11.2 fl oz Glass Bottles, 5% ABV, Domestic Beer",28.314,0.0
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",6.17,0.0
Snacks-TortillaChips,"Doritos Nacho Cheese Tortilla Snack Chips, Party Size, 14.5 oz Bag",2.3760000000000003,0.0
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",3.216,0.0
Candy-Non-Chocolate,"HARIBO Goldbears Original Gummy Bears, 28.8 oz Stand Up Bag",11.664,0.0
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",2.68,0.125
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",12.34,0.125
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",0.308,0.5
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",3.18,0.0
RefrigeratedBacon,"Oscar Mayer Fully Cooked Original Bacon, 2.52 oz Box",1.708,0.0
Snacks-PotatoChips,"Lay’s Classic Potato Snack Chips, Party Size, 13 oz Bag",10.88,0.0
Detergents-HeavyDuty-Liquid,"Purex Liquid Laundry Detergent Plus OXI, Stain Defense Technology, 128 Fluid Ounces, 85 Wash Loads",9.97,0.25
DairyProducts,"Land O Lakes Salted Stick Butter, 16 oz, 4 Sticks",3.168,0.75
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",5.916,0.25
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,5.998,0.125
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",1.972,0.125
IceCream,"Haagen Dazs Coffee Ice Cream, Gluten Free, Kosher, 14.0 oz",0.0,0.625
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",12.588,0.0
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",0.0,0.125
Beer,"Stella Artois Lager, 12 Pack, 11.2 fl oz Glass Bottles, 5% ABV, Domestic Beer",22.022,0.0
Detergents-HeavyDuty-Liquid,"Purex Liquid Laundry Detergent Plus OXI, Stain Defense Technology, 128 Fluid Ounces, 85 Wash Loads",9.97,0.375
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",5.088000000000001,0.0
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",3.216,0.25
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",40.838,0.0
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",1.2320000000000002,0.375
SoftDrinks-LowCalorie,"Coca-Cola Zero Sugar Soda Pop, 16.9 fl oz, 6 Pack Cans",4.144,0.25
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",0.0,0.0
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",6.928000000000001,0.0
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",5.658,0.0
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,7.84,0.0
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",20.768,0.0
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",1.908,0.0
IceCream,"Haagen Dazs Coffee Ice Cream, Gluten Free, Kosher, 14.0 oz",3.344,0.875
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",3.744,0.0
ToiletTissue,"Angel Soft Toilet Paper, 9 Mega Rolls, Soft and Strong Toilet Tissue",5.344,0.125
BottledWater,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 35)",31.936000000000003,0.0
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",0.0,0.125
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",0.536,0.125
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",0.308,0.375
FreshFruit,"Fresh Raspberries, 12 oz Container",6.636,0.0
RefrigeratedBacon,"Oscar Mayer Fully Cooked Original Bacon, 2.52 oz Box",6.832,0.0
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",19.572,0.0
Candy-Chocolate,"Hershey’s Milk Chocolate Candy, Bars 1.55 oz, 6 Count",7.776,0.0
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",7.27,0.0
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",4.936,0.0
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",2.68,0.25
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",0.6160000000000001,0.25
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",0.8660000000000001,0.0
CatFood-WetType,Purina Fancy Feast Chicken Feast Classic Grain Free Wet Cat Food Pate - 3 oz. Can,0.0,0.125
IceCream,"Haagen Dazs Coffee Ice Cream, Gluten Free, Kosher, 14.0 oz",4.18,0.625
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",13.201999999999998,0.0
RefrigeratedEntrees,"John Soules Foods Chicken Breast Fajita Strips, Refrigerated, 16 oz, 18 g Protein per 3 oz Serving Size",1.1960000000000002,0.625
DairyProducts,"Land O Lakes Salted Stick Butter, 16 oz, 4 Sticks",8.448,0.25
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",0.0,0.0
CatFood-WetType,Purina Fancy Feast Chicken Feast Classic Grain Free Wet Cat Food Pate - 3 oz. Can,1.232,0.375
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",3.1940000000000004,0.0
Yogurt-Refrigerated,"Chobani Non-Fat Greek Yogurt, Vanilla Blended 32 oz, Plastic",11.16,0.0
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",3.744,0.0
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",0.536,0.125
DairyProducts,"Land O Lakes Salted Stick Butter, 16 oz, 4 Sticks",7.391999999999999,0.125
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",1.7320000000000002,0.0
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",23.364,0.0
SoftDrinks-Carbonated,"Coca-Cola Soda Pop, 12 fl oz, 12 Pack Cans",14.868,0.0
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",12.588,0.375
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",9.872,0.0
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",2.1940000000000004,0.0
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",2.596,0.0
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",18.86,0.0
RefrigeratedEntrees,"John Soules Foods Chicken Breast Fajita Strips, Refrigerated, 16 oz, 18 g Protein per 3 oz Serving Size",8.372,0.375
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",15.97,0.125
SoftDrinks-Carbonated,"Coca-Cola Soda Pop, 12 fl oz, 12 Pack Cans",16.52,0.0
Beer,"Stella Artois Lager, 12 Pack, 11.2 fl oz Glass Bottles, 5% ABV, Domestic Beer",12.584,0.0
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",3.944,0.125
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",1.994,0.0
FreshFruit,"Fresh Raspberries, 12 oz Container",5.688,0.0
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",4.824000000000001,0.0
FrozenItalianEntrees,"Smart Ones Three Cheese Ziti Marinara Frozen Meal, 9 Oz Box",3.164,0.0
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",1.908,0.0
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",29.17,0.5
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",9.36,0.0
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",41.96,0.0
SoftDrinks-Carbonated,"Coca-Cola Soda Pop, 12 fl oz, 12 Pack Cans",11.563999999999998,0.0
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",10.97,0.25
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",20.768,0.0
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,2.352,0.375
FrozenItalianEntrees,"Smart Ones Three Cheese Ziti Marinara Frozen Meal, 9 Oz Box",2.712,0.0
PaperTowels,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",31.052,0.0
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",0.986,0.125
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",0.0,0.0
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",3.702,0.125
SoftDrinks-Carbonated,"Coca-Cola Soda Pop, 12 fl oz, 12 Pack Cans",8.26,0.125
Snacks-TortillaChips,"Doritos Nacho Cheese Tortilla Snack Chips, Party Size, 14.5 oz Bag",7.128,0.125
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",17.502,0.5
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",0.536,0.0
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",2.156,0.125
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",13.24,0.0
PaperTowels,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",4.436,0.0
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",7.27,0.125
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",0.788,0.125
Beer,"Stella Artois Lager, 12 Pack, 11.2 fl oz Glass Bottles, 5% ABV, Domestic Beer",3.1460000000000004,0.125
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",11.668,0.5
Yogurt-Refrigerated,"Chobani Non-Fat Greek Yogurt, Vanilla Blended 32 oz, Plastic",11.16,0.0
BottledWater,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 35)",0.0,1.0
